recording_id,species,scientific_name,raw_type,communication_type,recording_file,segment_file,segment_filename,recordist,country,location,date,quality,license,source_url
1077505,White-throated Kingfisher,Halcyon smyrnensis,call,contact_social,dataset\processed\Halcyon_smyrnensis\XC1077505-martinpecheur-de-smyrne-6h36-26jan26.wav,dataset\segments\Halcyon_smyrnensis\XC1077505-martinpecheur-de-smyrne-6h36-26jan26_segment_0007.wav,XC1077505-martinpecheur-de-smyrne-6h36-26jan26_segment_0007.wav,Christian Kerihuel,India,"Dholpur (near  Talram Sagar), Bharatpur Division, Rajasthan",2026-01-26,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1077505
1078104,White-throated Kingfisher,Halcyon smyrnensis,song,song,dataset\processed\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove.wav,dataset\segments\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0000.wav,XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0000.wav,Ding Li Yong,Singapore,Marina Grove,2026-02-07,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1078104
1078104,White-throated Kingfisher,Halcyon smyrnensis,song,song,dataset\processed\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove.wav,dataset\segments\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0001.wav,XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0001.wav,Ding Li Yong,Singapore,Marina Grove,2026-02-07,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1078104
1078104,White-throated Kingfisher,Halcyon smyrnensis,song,song,dataset\processed\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove.wav,dataset\segments\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0002.wav,XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0002.wav,Ding Li Yong,Singapore,Marina Grove,2026-02-07,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1078104
1078104,White-throated Kingfisher,Halcyon smyrnensis,song,song,dataset\processed\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove.wav,dataset\segments\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0003.wav,XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0003.wav,Ding Li Yong,Singapore,Marina Grove,2026-02-07,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1078104
1078104,White-throated Kingfisher,Halcyon smyrnensis,song,song,dataset\processed\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove.wav,dataset\segments\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0004.wav,XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0004.wav,Ding Li Yong,Singapore,Marina Grove,2026-02-07,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1078104
1078104,White-throated Kingfisher,Halcyon smyrnensis,song,song,dataset\processed\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove.wav,dataset\segments\Halcyon_smyrnensis\XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0005.wav,XC1078104-White-throated-Kingfisher_Marina-Grove_segment_0005.wav,Ding Li Yong,Singapore,Marina Grove,2026-02-07,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1078104
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0000.wav,XC1096383-smyrnakungs-damp_segment_0000.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0001.wav,XC1096383-smyrnakungs-damp_segment_0001.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0002.wav,XC1096383-smyrnakungs-damp_segment_0002.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0003.wav,XC1096383-smyrnakungs-damp_segment_0003.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0004.wav,XC1096383-smyrnakungs-damp_segment_0004.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0005.wav,XC1096383-smyrnakungs-damp_segment_0005.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0006.wav,XC1096383-smyrnakungs-damp_segment_0006.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0007.wav,XC1096383-smyrnakungs-damp_segment_0007.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0008.wav,XC1096383-smyrnakungs-damp_segment_0008.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0009.wav,XC1096383-smyrnakungs-damp_segment_0009.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0010.wav,XC1096383-smyrnakungs-damp_segment_0010.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096383,White-throated Kingfisher,Halcyon smyrnensis,"call, flight call",contact_social,dataset\processed\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp.wav,dataset\segments\Halcyon_smyrnensis\XC1096383-smyrnakungs-damp_segment_0011.wav,XC1096383-smyrnakungs-damp_segment_0011.wav,Kasper Wieck,Turkey,"Kırmıtlı, Osmaniye Merkez, Osmaniye",2026-03-30,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096383
1096621,White-throated Kingfisher,Halcyon smyrnensis,call,contact_social,dataset\processed\Halcyon_smyrnensis\XC1096621-white-throated-kingfisher-tissa-jarv-260228_1913.wav,dataset\segments\Halcyon_smyrnensis\XC1096621-white-throated-kingfisher-tissa-jarv-260228_1913_segment_0000.wav,XC1096621-white-throated-kingfisher-tissa-jarv-260228_1913_segment_0000.wav,Uku Paal,Sri Lanka,"Tissamaharama (near  Debarawewa), Hambantota, Southern Province",2026-02-28,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096621
1096621,White-throated Kingfisher,Halcyon smyrnensis,call,contact_social,dataset\processed\Halcyon_smyrnensis\XC1096621-white-throated-kingfisher-tissa-jarv-260228_1913.wav,dataset\segments\Halcyon_smyrnensis\XC1096621-white-throated-kingfisher-tissa-jarv-260228_1913_segment_0001.wav,XC1096621-white-throated-kingfisher-tissa-jarv-260228_1913_segment_0001.wav,Uku Paal,Sri Lanka,"Tissamaharama (near  Debarawewa), Hambantota, Southern Province",2026-02-28,A,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1096621
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0000.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0000.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0001.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0001.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0002.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0002.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0003.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0003.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0004.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0004.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0005.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0005.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0006.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0006.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0007.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0007.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0008.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0008.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0009.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0009.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0010.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0010.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0011.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0011.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0012.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0012.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0013.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0013.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0014.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0014.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0015.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0015.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0016.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0016.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0017.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0017.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0018.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0018.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0019.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0019.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0020.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0020.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0021.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0021.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0022.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0022.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0023.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0023.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0024.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0024.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0025.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0025.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0026.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0026.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0027.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0027.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0028.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0028.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0029.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0029.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0030.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0030.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0031.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0031.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0032.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0032.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0033.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0033.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0034.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0034.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0035.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0035.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
1100471,White-throated Kingfisher,Halcyon smyrnensis,"call, song",song,dataset\processed\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina.wav,dataset\segments\Halcyon_smyrnensis\XC1100471-White-throated-Kingfisher_Marina_segment_0036.wav,XC1100471-White-throated-Kingfisher_Marina_segment_0036.wav,Ding Li Yong,Singapore,Marina Grove,2026-04-17,A,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/1100471
