segment_id,recording_id,species,scientific_name,source_file,segment_number,start_time,end_time,segment_duration,recording_duration,sample_rate,file_path,split
XC1090602-PerruhesBx_segment_0009.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,9,22.5,27.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0009.wav,train
XC1090602-PerruhesBx_segment_0010.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,10,25.0,30.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0010.wav,train
XC1090602-PerruhesBx_segment_0011.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,11,27.5,32.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0011.wav,train
XC1090602-PerruhesBx_segment_0012.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,12,30.0,35.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0012.wav,train
XC1090602-PerruhesBx_segment_0013.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,13,32.5,37.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0013.wav,train
XC1090602-PerruhesBx_segment_0014.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,14,35.0,40.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0014.wav,train
XC1090602-PerruhesBx_segment_0015.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,15,37.5,42.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0015.wav,train
XC1090602-PerruhesBx_segment_0016.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,16,40.0,45.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0016.wav,train
XC1090602-PerruhesBx_segment_0017.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,17,42.5,47.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0017.wav,train
XC1090602-PerruhesBx_segment_0018.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,18,45.0,50.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0018.wav,train
XC1090602-PerruhesBx_segment_0019.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,19,47.5,52.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0019.wav,train
XC1090602-PerruhesBx_segment_0020.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,20,50.0,55.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0020.wav,train
XC1090602-PerruhesBx_segment_0021.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,21,52.5,57.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0021.wav,train
XC1090602-PerruhesBx_segment_0022.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,22,55.0,60.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0022.wav,train
XC1090602-PerruhesBx_segment_0023.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,23,57.5,62.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0023.wav,train
XC1090602-PerruhesBx_segment_0024.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,24,60.0,65.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0024.wav,train
XC1090602-PerruhesBx_segment_0025.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,25,62.5,67.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0025.wav,train
XC1090602-PerruhesBx_segment_0026.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,26,65.0,70.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0026.wav,train
XC1090602-PerruhesBx_segment_0027.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,27,67.5,72.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0027.wav,train
XC1090602-PerruhesBx_segment_0028.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,28,70.0,75.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0028.wav,train
XC1090602-PerruhesBx_segment_0029.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,29,72.5,77.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0029.wav,train
XC1090602-PerruhesBx_segment_0030.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,30,75.0,80.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0030.wav,train
XC1090602-PerruhesBx_segment_0031.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,31,77.5,82.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0031.wav,train
XC1090602-PerruhesBx_segment_0032.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,32,80.0,85.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0032.wav,train
XC1090602-PerruhesBx_segment_0033.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,33,82.5,87.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0033.wav,train
XC1090602-PerruhesBx_segment_0034.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,34,85.0,90.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0034.wav,train
XC1090602-PerruhesBx_segment_0035.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,35,87.5,92.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0035.wav,train
XC1090602-PerruhesBx_segment_0036.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,36,90.0,95.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0036.wav,train
XC1090602-PerruhesBx_segment_0037.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,37,92.5,97.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0037.wav,train
XC1090602-PerruhesBx_segment_0038.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,38,95.0,100.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0038.wav,train
XC1090602-PerruhesBx_segment_0039.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,39,97.5,102.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0039.wav,train
XC1090602-PerruhesBx_segment_0040.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,40,100.0,105.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0040.wav,train
XC1090602-PerruhesBx_segment_0041.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,41,102.5,107.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0041.wav,train
XC1090602-PerruhesBx_segment_0042.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,42,105.0,110.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0042.wav,train
XC1090602-PerruhesBx_segment_0043.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,43,107.5,112.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0043.wav,train
XC1090602-PerruhesBx_segment_0044.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,44,110.0,115.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0044.wav,train
XC1090602-PerruhesBx_segment_0045.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,45,112.5,117.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0045.wav,train
XC1090602-PerruhesBx_segment_0046.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,46,115.0,120.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0046.wav,train
XC1090602-PerruhesBx_segment_0047.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,47,117.5,122.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0047.wav,train
XC1090602-PerruhesBx_segment_0048.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,48,120.0,125.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0048.wav,train
XC1090602-PerruhesBx_segment_0049.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,49,122.5,127.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0049.wav,train
XC1090602-PerruhesBx_segment_0050.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,50,125.0,130.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0050.wav,train
XC1090602-PerruhesBx_segment_0051.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,51,127.5,132.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0051.wav,train
XC1090602-PerruhesBx_segment_0052.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,52,130.0,135.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0052.wav,train
XC1090602-PerruhesBx_segment_0053.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,53,132.5,137.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0053.wav,train
XC1090602-PerruhesBx_segment_0054.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,54,135.0,140.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0054.wav,train
XC1090602-PerruhesBx_segment_0055.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,55,137.5,142.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0055.wav,train
XC1090602-PerruhesBx_segment_0056.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,56,140.0,145.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0056.wav,train
XC1090602-PerruhesBx_segment_0057.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,57,142.5,147.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0057.wav,train
XC1090602-PerruhesBx_segment_0058.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,58,145.0,150.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0058.wav,train
XC1090602-PerruhesBx_segment_0059.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,59,147.5,152.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0059.wav,train
XC1090602-PerruhesBx_segment_0060.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,60,150.0,155.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0060.wav,train
XC1090602-PerruhesBx_segment_0061.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,61,152.5,157.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0061.wav,train
XC1090602-PerruhesBx_segment_0062.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,62,155.0,160.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0062.wav,train
XC1090602-PerruhesBx_segment_0063.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,63,157.5,162.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0063.wav,train
XC1090602-PerruhesBx_segment_0064.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,64,160.0,165.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0064.wav,train
XC1090602-PerruhesBx_segment_0065.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,65,162.5,167.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0065.wav,train
XC1090602-PerruhesBx_segment_0066.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,66,165.0,170.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0066.wav,train
XC1090602-PerruhesBx_segment_0067.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,67,167.5,172.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0067.wav,train
XC1090602-PerruhesBx_segment_0068.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,68,170.0,175.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0068.wav,train
XC1090602-PerruhesBx_segment_0069.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,69,172.5,177.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0069.wav,train
XC1090602-PerruhesBx_segment_0070.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,70,175.0,180.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0070.wav,train
XC1090602-PerruhesBx_segment_0071.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,71,177.5,182.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0071.wav,train
XC1090602-PerruhesBx_segment_0072.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,72,180.0,185.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0072.wav,train
XC1090602-PerruhesBx_segment_0073.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,73,182.5,187.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0073.wav,train
XC1090602-PerruhesBx_segment_0074.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,74,185.0,190.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0074.wav,train
XC1090602-PerruhesBx_segment_0075.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,75,187.5,192.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0075.wav,train
XC1090602-PerruhesBx_segment_0076.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,76,190.0,195.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0076.wav,train
XC1090602-PerruhesBx_segment_0077.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,77,192.5,197.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0077.wav,train
XC1090602-PerruhesBx_segment_0078.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,78,195.0,200.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0078.wav,train
XC1090602-PerruhesBx_segment_0079.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,79,197.5,202.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0079.wav,train
XC1090602-PerruhesBx_segment_0080.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,80,200.0,205.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0080.wav,train
XC1090602-PerruhesBx_segment_0081.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,81,202.5,207.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0081.wav,train
XC1090602-PerruhesBx_segment_0082.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,82,205.0,210.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0082.wav,train
XC1090602-PerruhesBx_segment_0083.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,83,207.5,212.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0083.wav,train
XC1090602-PerruhesBx_segment_0084.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,84,210.0,215.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0084.wav,train
XC1090602-PerruhesBx_segment_0085.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,85,212.5,217.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0085.wav,train
XC1090602-PerruhesBx_segment_0086.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,86,215.0,220.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0086.wav,train
XC1090602-PerruhesBx_segment_0087.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,87,217.5,222.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0087.wav,train
XC1090602-PerruhesBx_segment_0088.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,88,220.0,225.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0088.wav,train
XC1090602-PerruhesBx_segment_0089.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,89,222.5,227.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0089.wav,train
XC1090602-PerruhesBx_segment_0090.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,90,225.0,230.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0090.wav,train
XC1090602-PerruhesBx_segment_0091.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,91,227.5,232.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0091.wav,train
XC1090602-PerruhesBx_segment_0092.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,92,230.0,235.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0092.wav,train
XC1090602-PerruhesBx_segment_0093.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,93,232.5,237.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0093.wav,train
XC1090602-PerruhesBx_segment_0094.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,94,235.0,240.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0094.wav,train
XC1090602-PerruhesBx_segment_0095.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,95,237.5,242.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0095.wav,train
XC1090602-PerruhesBx_segment_0096.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,96,240.0,245.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0096.wav,train
XC1090602-PerruhesBx_segment_0097.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,97,242.5,247.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0097.wav,train
XC1090602-PerruhesBx_segment_0098.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,98,245.0,250.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0098.wav,train
XC1090602-PerruhesBx_segment_0099.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,99,247.5,252.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0099.wav,train
XC1090602-PerruhesBx_segment_0100.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,100,250.0,255.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0100.wav,train
XC1090602-PerruhesBx_segment_0101.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,101,252.5,257.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0101.wav,train
XC1090602-PerruhesBx_segment_0102.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,102,255.0,260.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0102.wav,train
XC1090602-PerruhesBx_segment_0103.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,103,257.5,262.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0103.wav,train
XC1090602-PerruhesBx_segment_0104.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,104,260.0,265.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0104.wav,train
XC1090602-PerruhesBx_segment_0105.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,105,262.5,267.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0105.wav,train
XC1090602-PerruhesBx_segment_0106.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,106,265.0,270.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0106.wav,train
XC1090602-PerruhesBx_segment_0107.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,107,267.5,272.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0107.wav,train
XC1090602-PerruhesBx_segment_0108.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,108,270.0,275.0,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0108.wav,train
XC1090602-PerruhesBx_segment_0109.wav,XC1090602-PerruhesBx,Rose-ringed Parakeet,Psittacula krameri,XC1090602-PerruhesBx.wav,109,272.5,277.5,5,1795.885,32000,dataset\segments\Psittacula_krameri\XC1090602-PerruhesBx_segment_0109.wav,train
